stage,seed,control,maturity,ratio,phase_offset,budget,incumbent_side,incumbent_route,alternative_route,scheduled_incumbent,scheduled_alternative,executed_incumbent,executed_alternative,returned_incumbent,returned_alternative,unresolved,m6_obs_incumbent,m6_obs_alternative,m6_support_incumbent,m6_support_alternative,m6_margin_incumbent,m6_margin_alternative,m6_eligible_incumbent,m6_eligible_alternative,m5_support_incumbent,m5_support_alternative,m5_rejection_incumbent,m5_rejection_alternative,m5_score_incumbent,m5_score_alternative,live_incumbent,live_alternative,abstentions,applications,independent_side0,independent_side1,class,schedule_exact,exposure_transferred,duplicate_exact
MICRO,1920000001,phase,128,1:1,1,4500,1,0,1,2250,2250,2250,2250,2250,2250,0,2378,2250,692,2250,127,2250,true,true,128,0,0,3,128,-3,4,1,4497,131,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,1:1,1,9000,1,0,1,4500,4500,4500,4500,4500,4500,0,4628,4500,1258,4500,128,4500,true,true,128,0,0,3,128,-3,4,1,8997,131,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,1:1,1,18000,1,0,1,9000,9000,9000,9000,9000,9000,0,9128,9000,2389,9000,127,9000,true,true,128,0,0,3,128,-3,4,1,17997,131,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,2:1,1,0,1,0,1,0,0,0,0,0,0,0,128,0,128,0,128,0,true,false,125,0,0,0,125,0,4,1,3,125,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,2:1,1,90,1,0,1,30,60,30,60,30,60,0,158,60,136,60,128,60,true,true,126,0,0,3,126,-3,4,1,89,129,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,2:1,1,900,1,0,1,300,600,300,600,300,600,0,428,600,198,600,117,600,true,true,126,0,0,3,126,-3,4,1,899,129,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,2:1,1,4500,1,0,1,1500,3000,1500,3000,1500,3000,0,1628,3000,496,3000,118,3000,true,true,126,0,0,3,126,-3,4,1,4499,129,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,2:1,1,9000,1,0,1,3000,6000,3000,6000,3000,6000,0,3128,6000,876,6000,123,6000,true,true,126,0,0,3,126,-3,4,1,8999,129,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,2:1,1,18000,1,0,1,6000,12000,6000,12000,6000,12000,0,6128,12000,1624,12000,121,12000,true,true,126,0,0,3,126,-3,4,1,17999,129,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,4:1,1,0,1,0,1,0,0,0,0,0,0,0,128,0,128,0,128,0,true,false,125,0,0,0,125,0,4,1,3,125,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,4:1,1,90,1,0,1,18,72,18,72,18,72,0,146,72,136,72,129,72,true,true,125,0,0,3,125,-3,4,1,90,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,4:1,1,900,1,0,1,180,720,180,720,180,720,0,308,720,178,720,132,720,true,true,125,0,0,3,125,-3,4,1,900,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,4:1,1,4500,1,0,1,900,3600,900,3600,900,3600,0,1028,3600,354,3600,129,3600,true,true,125,0,0,3,125,-3,4,1,4500,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,4:1,1,9000,1,0,1,1800,7200,1800,7200,1800,7200,0,1928,7200,580,7200,130,7200,true,true,125,0,0,3,125,-3,4,1,9000,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,4:1,1,18000,1,0,1,3600,14400,3600,14400,3600,14400,0,3728,14400,1030,14400,129,14400,true,true,125,0,0,3,125,-3,4,1,18000,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,8:1,1,0,1,0,1,0,0,0,0,0,0,0,128,0,128,0,128,0,true,false,125,0,0,0,125,0,4,1,3,125,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,8:1,1,90,1,0,1,10,80,10,80,10,80,0,138,80,132,80,128,80,true,true,125,0,0,3,125,-3,4,1,90,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,8:1,1,900,1,0,1,100,800,100,800,100,800,0,228,800,153,800,119,800,true,true,125,0,0,3,125,-3,4,1,900,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,8:1,1,4500,1,0,1,500,4000,500,4000,500,4000,0,628,4000,263,4000,134,4000,true,true,125,0,0,3,125,-3,4,1,4500,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,8:1,1,9000,1,0,1,1000,8000,1000,8000,1000,8000,0,1128,8000,375,8000,119,8000,true,true,125,0,0,3,125,-3,4,1,9000,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1920000001,phase,128,8:1,1,18000,1,0,1,2000,16000,2000,16000,2000,16000,0,2128,16000,603,16000,73,16000,true,true,125,0,0,3,125,-3,4,1,18000,128,0,4,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,0,1:8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,SUBTHRESHOLD,true,true,true
MICRO,1910000002,baseline,0,1:8,0,90,0,0,1,80,10,80,10,80,10,0,80,10,22,10,2,10,true,true,0,4,33,0,-33,4,4,4,52,38,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,0,1:8,0,900,0,0,1,800,100,800,100,800,100,0,800,100,208,100,7,100,true,true,0,16,107,0,-107,16,1,4,776,124,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:8,0,4500,0,0,1,4000,500,4000,500,4000,500,0,4000,500,1014,500,16,500,true,true,0,76,560,0,-560,76,1,4,3863,637,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:8,0,9000,0,0,1,8000,1000,8000,1000,8000,1000,0,8000,1000,2006,1000,0,1000,false,true,0,167,1217,0,-1217,167,1,4,7615,1385,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:8,0,18000,0,0,1,16000,2000,16000,2000,16000,2000,0,16000,2000,4026,2000,7,2000,true,true,0,322,2362,0,-2362,322,1,4,15315,2685,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,SUBTHRESHOLD,true,true,true
MICRO,1910000002,baseline,0,1:4,0,90,0,0,1,72,18,72,18,72,18,0,72,18,22,18,3,18,true,true,2,12,43,0,-41,12,4,4,33,57,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,0,1:4,0,900,0,0,1,720,180,720,180,720,180,0,720,180,184,180,2,180,true,true,2,95,371,0,-369,95,1,4,432,468,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:4,0,4500,0,0,1,3600,900,3600,900,3600,900,0,3600,900,901,900,1,900,false,true,2,355,1351,0,-1349,355,1,4,2792,1708,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:4,0,9000,0,0,1,7200,1800,7200,1800,7200,1800,0,7200,1800,1802,1800,1,1800,false,true,2,703,2686,0,-2684,703,1,4,5609,3391,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:4,0,18000,0,0,1,14400,3600,14400,3600,14400,3600,0,14400,3600,3603,3600,1,3600,false,true,2,1410,5378,0,-5376,1410,1,4,11210,6790,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,SUBTHRESHOLD,true,true,true
MICRO,1910000002,baseline,0,1:2,0,90,0,0,1,60,30,60,30,60,30,0,60,30,16,30,0,30,false,true,0,26,50,0,-50,26,4,4,14,76,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,0,1:2,0,900,0,0,1,600,300,600,300,600,300,0,600,300,155,300,3,300,true,true,0,117,230,0,-230,117,1,4,553,347,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:2,0,4500,0,0,1,3000,1500,3000,1500,3000,1500,0,3000,1500,759,1500,11,1500,true,true,0,428,853,0,-853,428,1,4,3219,1281,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:2,0,9000,0,0,1,6000,3000,6000,3000,6000,3000,0,6000,3000,1505,3000,1,3000,false,true,0,842,1682,0,-1682,842,1,4,6476,2524,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:2,0,18000,0,0,1,12000,6000,12000,6000,12000,6000,0,12000,6000,3005,6000,6,6000,true,true,0,1593,3188,0,-3188,1593,1,4,13219,4781,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,SUBTHRESHOLD,true,true,true
MICRO,1910000002,baseline,0,1:1,0,90,0,0,1,45,45,45,45,45,45,0,45,45,13,45,2,45,true,true,0,20,19,0,-19,20,1,4,51,39,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:1,0,900,0,0,1,450,450,450,450,450,450,0,450,450,113,450,0,450,false,true,0,320,319,0,-319,320,1,4,261,639,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:1,0,4500,0,0,1,2250,2250,2250,2250,2250,2250,0,2250,2250,565,2250,2,2250,true,true,0,1421,1420,0,-1420,1421,1,4,1659,2841,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:1,0,9000,0,0,1,4500,4500,4500,4500,4500,4500,0,4500,4500,1130,4500,2,4500,true,true,0,2519,2518,0,-2518,2519,1,4,3963,5037,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,1:1,0,18000,0,0,1,9000,9000,9000,9000,9000,9000,0,9000,9000,2260,9000,0,9000,false,true,0,4635,4634,0,-4634,4635,1,4,8731,9269,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,2:1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,SUBTHRESHOLD,true,true,true
MICRO,1910000002,baseline,0,2:1,0,90,0,0,1,30,60,30,60,30,60,0,30,60,10,60,3,60,true,true,0,41,20,0,-20,41,1,4,29,61,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,2:1,0,900,0,0,1,300,600,300,600,300,600,0,300,600,82,600,7,600,true,true,0,141,70,0,-70,141,1,4,689,211,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,2:1,0,4500,0,0,1,1500,3000,1500,3000,1500,3000,0,1500,3000,379,3000,3,3000,true,true,0,779,389,0,-389,779,1,4,3332,1168,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,2:1,0,9000,0,0,1,3000,6000,3000,6000,3000,6000,0,3000,6000,756,6000,7,6000,true,true,0,1647,823,0,-823,1647,1,4,6530,2470,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,2:1,0,18000,0,0,1,6000,12000,6000,12000,6000,12000,0,6000,12000,1503,12000,2,12000,true,true,0,3417,1708,0,-1708,3417,1,4,12875,5125,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,4:1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,SUBTHRESHOLD,true,true,true
MICRO,1910000002,baseline,0,4:1,0,90,0,0,1,18,72,18,72,18,72,0,18,72,8,72,3,72,true,true,0,25,6,0,-6,25,1,4,59,31,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,4:1,0,900,0,0,1,180,720,180,720,180,720,0,180,720,48,720,1,720,false,true,0,365,91,0,-91,365,1,4,444,456,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,4:1,0,4500,0,0,1,900,3600,900,3600,900,3600,0,900,3600,225,3600,0,3600,false,true,0,1429,357,0,-357,1429,1,4,2714,1786,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,4:1,0,9000,0,0,1,1800,7200,1800,7200,1800,7200,0,1800,7200,451,7200,1,7200,false,true,0,2873,718,0,-718,2873,1,4,5409,3591,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,4:1,0,18000,0,0,1,3600,14400,3600,14400,3600,14400,0,3600,14400,902,14400,1,14400,false,true,0,5701,1425,0,-1425,5701,1,4,10874,7126,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,8:1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,SUBTHRESHOLD,true,true,true
MICRO,1910000002,baseline,0,8:1,0,90,0,0,1,10,80,10,80,10,80,0,10,80,5,80,1,80,false,true,0,69,8,0,-8,69,1,4,13,77,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,8:1,0,900,0,0,1,100,800,100,800,100,800,0,100,800,37,800,4,800,true,true,0,325,40,0,-40,325,1,4,535,365,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,8:1,0,4500,0,0,1,500,4000,500,4000,500,4000,0,500,4000,139,4000,9,4000,true,true,0,437,54,0,-54,437,1,4,4009,491,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,8:1,0,9000,0,0,1,1000,8000,1000,8000,1000,8000,0,1000,8000,263,8000,9,8000,true,true,0,1141,142,0,-142,1141,1,4,7717,1283,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,0,8:1,0,18000,0,0,1,2000,16000,2000,16000,2000,16000,0,2000,16000,525,16000,21,16000,true,true,0,2005,250,0,-250,2005,1,4,15745,2255,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:8,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,false,false,0,0,0,0,0,0,4,4,2,0,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,1:8,0,90,0,0,1,80,10,80,10,80,10,0,82,10,22,10,0,10,false,true,16,5,36,2,-20,3,4,4,33,59,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,1:8,0,900,0,0,1,800,100,800,100,800,100,0,802,100,208,100,6,100,true,true,16,19,153,2,-137,17,1,4,712,190,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:8,0,4500,0,0,1,4000,500,4000,500,4000,500,0,4002,500,1014,500,16,500,true,true,16,81,636,2,-620,79,1,4,3767,735,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:8,0,9000,0,0,1,8000,1000,8000,1000,8000,1000,0,8002,1000,2008,1000,2,1000,true,true,16,187,1441,2,-1425,185,1,4,7356,1646,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:8,0,18000,0,0,1,16000,2000,16000,2000,16000,2000,0,16002,2000,4028,2000,9,2000,true,true,16,347,2677,2,-2661,345,1,4,14960,3042,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,false,false,0,0,0,0,0,0,4,4,2,0,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,1:4,0,90,0,0,1,72,18,72,18,72,18,0,74,18,22,18,3,18,true,true,11,6,20,2,-9,4,4,4,53,39,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,1:4,0,900,0,0,1,720,180,720,180,720,180,0,722,180,184,180,2,180,true,true,11,97,368,2,-357,95,1,4,424,478,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:4,0,4500,0,0,1,3600,900,3600,900,3600,900,0,3602,900,903,900,3,900,true,true,11,354,1320,2,-1309,352,1,4,2815,1687,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:4,0,9000,0,0,1,7200,1800,7200,1800,7200,1800,0,7202,1800,1803,1800,1,1800,false,true,11,712,2657,2,-2646,710,1,4,5620,3382,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:4,0,18000,0,0,1,14400,3600,14400,3600,14400,3600,0,14402,3600,3603,3600,1,3600,false,true,11,1434,5348,2,-5337,1432,1,4,11207,6795,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,false,false,0,0,0,0,0,0,4,4,2,0,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,1:2,0,90,0,0,1,60,30,60,30,60,30,0,62,30,18,30,2,30,true,true,4,5,11,1,-7,4,4,4,71,21,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,1:2,0,900,0,0,1,600,300,600,300,600,300,0,602,300,157,300,5,300,true,true,4,15,30,1,-26,14,1,4,852,50,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:2,0,4500,0,0,1,3000,1500,3000,1500,3000,1500,0,3002,1500,761,1500,13,1500,true,true,4,45,100,1,-96,44,1,4,4352,150,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:2,0,9000,0,0,1,6000,3000,6000,3000,6000,3000,0,6002,3000,1507,3000,3,3000,true,true,4,92,206,1,-202,91,1,4,8699,303,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:2,0,18000,0,0,1,12000,6000,12000,6000,12000,6000,0,12002,6000,3007,6000,8,6000,true,true,4,170,385,1,-381,169,1,4,17442,560,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,false,false,0,0,0,0,0,0,4,4,2,0,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,1:1,0,90,0,0,1,45,45,45,45,45,45,0,47,45,15,45,4,45,true,true,0,7,6,0,-6,7,4,4,79,13,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,1:1,0,900,0,0,1,450,450,450,450,450,450,0,452,450,115,450,2,450,true,true,0,96,95,0,-95,96,1,4,711,191,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:1,0,4500,0,0,1,2250,2250,2250,2250,2250,2250,0,2252,2250,565,2250,0,2250,false,true,0,1259,1258,0,-1258,1259,1,4,1985,2517,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:1,0,9000,0,0,1,4500,4500,4500,4500,4500,4500,0,4502,4500,1130,4500,2,4500,true,true,0,2380,2379,0,-2379,2380,1,4,4243,4759,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,1:1,0,18000,0,0,1,9000,9000,9000,9000,9000,9000,0,9002,9000,2260,9000,0,9000,false,true,0,4496,4495,0,-4495,4496,1,4,9011,8991,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,2:1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,false,false,0,0,0,0,0,0,4,4,2,0,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,2:1,0,90,0,0,1,30,60,30,60,30,60,0,32,60,10,60,1,60,false,true,0,57,28,0,-28,57,1,4,7,85,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,2:1,0,900,0,0,1,300,600,300,600,300,600,0,302,600,84,600,9,600,true,true,0,265,132,0,-132,265,1,4,505,397,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,2:1,0,4500,0,0,1,1500,3000,1500,3000,1500,3000,0,1502,3000,381,3000,5,3000,true,true,0,625,312,0,-312,625,1,4,3565,937,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,2:1,0,9000,0,0,1,3000,6000,3000,6000,3000,6000,0,3002,6000,758,6000,9,6000,true,true,0,1231,615,0,-615,1231,1,4,7156,1846,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,2:1,0,18000,0,0,1,6000,12000,6000,12000,6000,12000,0,6002,12000,1505,12000,4,12000,true,true,0,2247,1123,0,-1123,2247,1,4,14632,3370,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,4:1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,false,false,0,0,0,0,0,0,4,4,2,0,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,4:1,0,90,0,0,1,18,72,18,72,18,72,0,20,72,10,72,5,72,true,true,0,29,7,0,-7,29,1,4,56,36,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,4:1,0,900,0,0,1,180,720,180,720,180,720,0,182,720,48,720,1,720,false,true,0,361,90,0,-90,361,1,4,451,451,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,4:1,0,4500,0,0,1,900,3600,900,3600,900,3600,0,902,3600,227,3600,2,3600,true,true,0,1525,381,0,-381,1525,1,4,2596,1906,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,4:1,0,9000,0,0,1,1800,7200,1800,7200,1800,7200,0,1802,7200,451,7200,0,7200,false,true,0,3093,773,0,-773,3093,1,4,5136,3866,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,4:1,0,18000,0,0,1,3600,14400,3600,14400,3600,14400,0,3602,14400,902,14400,1,14400,false,true,0,6253,1563,0,-1563,6253,1,4,10186,7816,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,8:1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,false,false,0,0,0,0,0,0,4,4,2,0,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,2,8:1,0,90,0,0,1,10,80,10,80,10,80,0,12,80,5,80,1,80,false,true,0,69,8,0,-8,69,1,4,15,77,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,8:1,0,900,0,0,1,100,800,100,800,100,800,0,102,800,37,800,4,800,true,true,0,325,40,0,-40,325,1,4,537,365,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,8:1,0,4500,0,0,1,500,4000,500,4000,500,4000,0,502,4000,139,4000,8,4000,true,true,0,461,57,0,-57,461,1,4,3984,518,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,8:1,0,9000,0,0,1,1000,8000,1000,8000,1000,8000,0,1002,8000,263,8000,9,8000,true,true,0,861,107,0,-107,861,1,4,8034,968,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,2,8:1,0,18000,0,0,1,2000,16000,2000,16000,2000,16000,0,2002,16000,527,16000,23,16000,true,true,0,1461,182,0,-182,1461,1,4,16359,1643,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,8,1:8,0,0,0,0,1,0,0,0,0,0,0,0,8,0,8,0,8,0,true,false,5,0,0,0,5,0,4,4,3,5,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,8,1:8,0,90,0,0,1,80,10,80,10,80,10,0,88,10,28,10,6,10,true,true,37,0,0,3,37,-3,4,1,58,40,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:8,0,900,0,0,1,800,100,800,100,800,100,0,808,100,208,100,0,100,false,true,37,20,143,3,-106,17,4,4,705,203,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,8,1:8,0,4500,0,0,1,4000,500,4000,500,4000,500,0,4008,500,1014,500,14,500,true,true,37,33,237,3,-200,30,1,4,4198,310,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,8,1:8,0,9000,0,0,1,8000,1000,8000,1000,8000,1000,0,8008,1000,2014,1000,8,1000,true,true,37,115,847,3,-810,112,1,4,8006,1002,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,8,1:8,0,18000,0,0,1,16000,2000,16000,2000,16000,2000,0,16008,2000,4034,2000,15,2000,true,true,37,206,1522,3,-1485,203,1,4,16240,1768,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,8,1:4,0,0,0,0,1,0,0,0,0,0,0,0,8,0,8,0,8,0,true,false,5,0,0,0,5,0,4,4,3,5,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,8,1:4,0,90,0,0,1,72,18,72,18,72,18,0,80,18,24,18,2,18,true,true,21,0,0,3,21,-3,4,1,74,24,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:4,0,900,0,0,1,720,180,720,180,720,180,0,728,180,184,180,1,180,false,true,21,21,89,3,-68,18,4,4,774,134,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,8,1:4,0,4500,0,0,1,3600,900,3600,900,3600,900,0,3608,900,909,900,9,900,true,true,21,239,889,3,-868,236,4,4,3356,1152,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,8,1:4,0,9000,0,0,1,7200,1800,7200,1800,7200,1800,0,7208,1800,1809,1800,7,1800,true,true,21,478,1772,3,-1751,475,1,4,6734,2274,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,8,1:4,0,18000,0,0,1,14400,3600,14400,3600,14400,3600,0,14408,3600,3607,3600,4,3600,true,true,21,962,3571,3,-3550,959,1,4,13451,4557,0,4,ALTERNATIVE,true,true,true
MICRO,1910000002,baseline,8,1:2,0,0,0,0,1,0,0,0,0,0,0,0,8,0,8,0,8,0,true,false,5,0,0,0,5,0,4,4,3,5,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,8,1:2,0,90,0,0,1,60,30,60,30,60,30,0,68,30,24,30,8,30,true,true,13,0,0,3,13,-3,4,1,82,16,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:2,0,900,0,0,1,600,300,600,300,600,300,0,608,300,163,300,11,300,true,true,13,0,0,3,13,-3,4,1,892,16,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:2,0,4500,0,0,1,3000,1500,3000,1500,3000,1500,0,3008,1500,767,1500,19,1500,true,true,13,0,0,3,13,-3,4,1,4492,16,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:2,0,9000,0,0,1,6000,3000,6000,3000,6000,3000,0,6008,3000,1513,3000,9,3000,true,true,13,0,0,3,13,-3,4,1,8992,16,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:2,0,18000,0,0,1,12000,6000,12000,6000,12000,6000,0,12008,6000,3013,6000,14,6000,true,true,13,0,0,3,13,-3,4,1,17992,16,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,8,0,8,0,true,false,5,0,0,0,5,0,4,4,3,5,4,4,MIXED,true,true,true
MICRO,1910000002,baseline,8,1:1,0,90,0,0,1,45,45,45,45,45,45,0,53,45,21,45,10,45,true,true,9,0,0,3,9,-3,4,1,86,12,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:1,0,900,0,0,1,450,450,450,450,450,450,0,458,450,121,450,8,450,true,true,9,0,0,3,9,-3,4,1,896,12,4,0,INCUMBENT_LOCK,true,true,true
MICRO,1910000002,baseline,8,1:1,0,4500,0,0,1,2250,2250,2250,2250,2250,2250,0,2258,2250,571,2250,6,2250,true,true,9,3,3,3,6,0,4,1,4490,18,4,0,INCUMBENT_LOCK,true,true,true
